Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross income,Rating,Datetime
794-42-3736,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,Credit card,66.66,3.333,6.4,2019-01-26 14:41:00
172-42-8274,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,Credit card,76.54,3.827,5.8,2019-03-02 18:18:00
558-60-5016,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,Ewallet,299.7,14.985,7.2,2019-03-04 15:27:00
195-06-0432,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,Credit card,243.03,12.1515,9.3,2019-01-13 12:55:00
605-03-2706,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,Cash,47.4,2.37,9.5,2019-03-25 18:02:00
214-30-2776,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,Credit card,172.45,8.6225,9.0,2019-03-11 19:44:00
746-04-1077,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,Credit card,846.3,42.315,9.0,2019-01-01 11:36:00
448-34-8700,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,Ewallet,258.37,12.9185,6.7,2019-02-10 13:51:00
452-04-8808,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,Cash,609.56,30.478,5.5,2019-01-26 15:17:00
531-56-4728,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,Cash,240.24,12.012,5.4,2019-02-11 15:29:00
744-82-9138,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,Cash,172.26,8.613,8.2,2019-02-07 17:59:00
883-69-1285,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,Credit card,99.84,4.992,7.0,2019-03-06 11:55:00
221-25-5073,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,Cash,298.64,14.932,8.5,2019-03-04 10:39:00
518-71-6847,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,Ewallet,159.6,7.98,4.9,2019-02-26 15:10:00
156-20-0370,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,Credit card,25.45,1.2725,5.1,2019-03-10 18:10:00
151-33-7434,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,Credit card,67.77,3.3885,6.5,2019-02-04 20:43:00
728-47-9078,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,Cash,238.36,11.918,9.8,2019-01-19 12:46:00
809-46-1866,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,Cash,232.6,11.63,8.4,2019-01-23 17:44:00
139-32-4183,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,Ewallet,877.32,43.866,7.4,2019-03-14 14:19:00
148-41-7930,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,Cash,699.72,34.986,6.1,2019-01-23 10:33:00
189-40-5216,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,Cash,674.59,33.7295,6.0,2019-01-09 11:40:00
374-38-5555,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,Ewallet,318.55,15.9275,8.5,2019-02-07 19:30:00
764-44-8999,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,Ewallet,29.52,1.476,4.3,2019-02-18 14:42:00
552-44-5977,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,Credit card,496.0,24.8,6.2,2019-01-03 19:08:00
267-62-7380,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,Ewallet,823.4,41.17,4.3,2019-03-29 19:12:00
430-53-4718,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,Credit card,602.96,30.148,8.4,2019-01-28 15:46:00
886-18-2897,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,Credit card,282.8,14.14,4.5,2019-03-22 19:06:00
602-16-6955,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,Ewallet,766.0,38.3,6.0,2019-01-24 18:10:00
745-74-0715,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,Ewallet,116.06,5.803,8.8,2019-03-10 20:46:00
690-01-6631,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,Ewallet,174.9,8.745,6.6,2019-02-22 18:35:00
652-49-6720,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,Ewallet,60.95,3.0475,5.9,2019-02-18 11:40:00
233-67-5758,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,Ewallet,40.35,2.0175,6.2,2019-01-29 13:46:00
303-96-2227,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,Ewallet,973.8,48.69,4.4,2019-03-02 17:16:00
727-02-1313,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,Cash,31.84,1.592,7.7,2019-02-09 13:22:00
347-56-2442,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,Cash,65.82,3.291,4.1,2019-02-22 15:33:00
849-09-3807,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,Cash,618.38,30.919,6.6,2019-02-18 13:28:00
